# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri May 12 10:14:28 2023
#
# User preference: *
#
# CONSTRAINT:  where (koi_pdisposition like '%CANDIDATE%'
# CONSTRAINT:  and koi_count >= 2)
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_count:      Number of Planets
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
#
kepid,kepoi_name,kepler_name,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_count,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2
3632089,K03308.01,Kepler-1464 b,CANDIDATE,31.778756400,2.1050000e-04,-2.1050000e-04,1.50,4.100e-01,-2.700e-01,2,0.9280,0.2520,-0.1680,0.7730,0.1240,-0.0530
8397947,K04772.02,Kepler-1705 b,CANDIDATE,9.019471400,4.3340000e-04,-4.3340000e-04,1.07,4.700e-01,-8.000e-02,3,0.7680,0.3320,-0.0560,0.8380,0.1010,-0.0790
7906892,K04773.01,,CANDIDATE,8.849394800,1.2240000e-04,-1.2240000e-04,0.82,1.300e-01,-9.000e-02,2,1.1100,0.1780,-0.1190,1.0040,0.0810,-0.0590
8320630,K04846.01,,CANDIDATE,19.254536000,3.1530000e-04,-3.1530000e-04,1.32,3.500e-01,-1.200e-01,2,0.8680,0.2330,-0.0780,0.9630,0.0940,-0.1150
12314973,K00279.03,Kepler-450 d,CANDIDATE,7.514396700,1.9520000e-04,-1.9520000e-04,0.96,6.000e-02,-7.000e-02,3,1.5730,0.0890,-0.1110,1.3050,0.0530,-0.0930
3348082,K01196.03,Kepler-274 c,CANDIDATE,33.198176100,3.7580000e-04,-3.7580000e-04,3.21,5.000e-01,-8.100e-01,3,1.5480,0.2410,-0.3910,1.0190,0.0840,-0.0840
3632089,K03308.02,Kepler-1464 c,CANDIDATE,5.327841570,4.2900000e-05,-4.2900000e-05,0.86,2.400e-01,-1.500e-01,2,0.9280,0.2520,-0.1680,0.7730,0.1240,-0.0530
6592335,K04777.01,Kepler-1971 b,CANDIDATE,0.824000125,2.8110000e-06,-2.8110000e-06,0.42,7.000e-02,-8.000e-02,2,0.2800,0.0500,-0.0500,0.2800,0.0500,-0.0500
3245969,K01101.02,,CANDIDATE,11.391109630,7.2740000e-05,-7.2740000e-05,1.90,2.100e-01,-1.500e-01,2,0.7600,0.0860,-0.0580,0.8140,0.0630,-0.0780
8973285,K04782.01,,CANDIDATE,7.421344400,1.0550000e-04,-1.0550000e-04,1.73,6.900e-01,-1.600e-01,2,0.9730,0.3850,-0.0910,1.0550,0.1710,-0.1350
11497958,K01422.04,Kepler-296 f,CANDIDATE,63.335471900,9.2700000e-04,-9.2700000e-04,1.18,1.500e-01,-1.800e-01,5,0.3830,0.0480,-0.0580,0.3940,0.0550,-0.0670
8331612,K03318.01,Kepler-1915 b,CANDIDATE,13.835395900,2.7480000e-04,-2.7480000e-04,3.78,1.220e+00,-5.200e-01,2,1.0570,0.3410,-0.1460,1.0300,0.1450,-0.1300
8874090,K01404.02,,CANDIDATE,18.906092100,2.3610000e-04,-2.3610000e-04,0.87,1.600e-01,-2.100e-01,2,0.4500,0.0820,-0.1100,0.4790,0.0650,-0.1210
8331612,K03318.02,,CANDIDATE,25.697068800,7.0330000e-04,-7.0330000e-04,3.83,1.240e+00,-5.300e-01,2,1.0570,0.3410,-0.1460,1.0300,0.1450,-0.1300
5965819,K03319.01,Kepler-1468 d,CANDIDATE,19.590610300,1.3180000e-04,-1.3180000e-04,2.64,4.400e-01,-5.300e-01,3,1.4960,0.2450,-0.2990,1.0720,0.1120,-0.0840
5965819,K03319.02,Kepler-1468 b,CANDIDATE,8.239830410,4.0050000e-05,-4.0050000e-05,2.35,3.800e-01,-4.700e-01,3,1.4960,0.2450,-0.2990,1.0720,0.1120,-0.0840
5965819,K03319.03,Kepler-1468 c,CANDIDATE,3.545530770,2.1580000e-05,-2.1580000e-05,1.62,2.700e-01,-3.200e-01,3,1.4960,0.2450,-0.2990,1.0720,0.1120,-0.0840
8280511,K01151.03,Kepler-271 d,CANDIDATE,5.249704320,3.4390000e-05,-3.4390000e-05,0.67,7.000e-02,-6.000e-02,5,0.8530,0.0890,-0.0670,0.8380,0.0560,-0.0460
7017274,K03209.01,,CANDIDATE,11.912566750,8.5080000e-05,-8.5080000e-05,2.61,5.600e-01,-8.500e-01,2,2.3350,0.5030,-0.7550,1.5560,0.1670,-0.2720
6767227,K04871.01,,CANDIDATE,4.081977130,4.7920000e-05,-4.7920000e-05,0.60,1.300e-01,-8.000e-02,2,1.1560,0.2410,-0.1610,1.0610,0.1370,-0.1120
8280511,K01151.04,,CANDIDATE,17.453294500,1.5110000e-04,-1.5110000e-04,0.76,8.000e-02,-6.000e-02,5,0.8530,0.0890,-0.0670,0.8380,0.0560,-0.0460
8094120,K04881.01,,CANDIDATE,5.679537700,1.0390000e-04,-1.0390000e-04,1.16,3.300e-01,-3.700e-01,2,1.5850,0.4570,-0.5030,1.1270,0.1920,-0.1570
7285757,K03271.01,,CANDIDATE,19.548966600,1.3960000e-04,-1.3960000e-04,1.89,3.500e-01,-1.500e-01,2,0.7320,0.1370,-0.0590,0.7760,0.0890,-0.0650
7285757,K03271.02,,CANDIDATE,7.418345690,6.4740000e-05,-6.4740000e-05,1.12,2.100e-01,-9.000e-02,2,0.7320,0.1370,-0.0590,0.7760,0.0890,-0.0650
8280511,K01151.05,,CANDIDATE,21.720336200,3.0870000e-04,-3.0870000e-04,0.80,8.000e-02,-7.000e-02,5,0.8530,0.0890,-0.0670,0.8380,0.0560,-0.0460
12416597,K04895.01,,CANDIDATE,12.460565000,2.1090000e-04,-2.1090000e-04,1.10,1.100e-01,-9.000e-02,2,0.9330,0.1000,-0.0730,0.9010,0.0550,-0.0410
11135694,K04896.01,,CANDIDATE,19.594577200,5.1400000e-04,-5.1400000e-04,1.18,3.700e-01,-1.600e-01,2,1.0230,0.3200,-0.1370,0.9950,0.1530,-0.1250
12401132,K04829.01,,CANDIDATE,7.630545000,1.1410000e-03,-1.1410000e-03,2.26,7.900e-01,-3.100e-01,2,1.1790,0.4090,-0.1630,1.1550,0.1850,-0.1520
6368175,K03503.01,Kepler-1703 b,CANDIDATE,21.187618500,7.1370000e-04,-7.1370000e-04,0.79,2.200e-01,-6.000e-02,2,0.8490,0.2420,-0.0610,0.9250,0.0830,-0.1040
4939346,K01873.02,Kepler-328 b,CANDIDATE,34.916839900,7.4570000e-04,-7.4570000e-04,2.39,7.200e-01,-2.900e-01,2,1.0690,0.3230,-0.1290,1.1610,0.1380,-0.1690
6268648,K01613.02,,CANDIDATE,94.094392000,3.0530000e-03,-3.0530000e-03,0.90,4.000e-02,-3.000e-02,3,1.3080,0.0540,-0.0540,0.9740,0.0710,-0.0640
4645174,K03437.01,Kepler-1500 b,CANDIDATE,15.033062300,1.8830000e-04,-1.8830000e-04,2.18,3.300e-01,-4.800e-01,2,1.6010,0.2370,-0.3560,1.1140,0.1190,-0.0950
4645174,K03437.02,,CANDIDATE,34.749603800,5.6270000e-04,-5.6270000e-04,3.51,5.300e-01,-7.800e-01,2,1.6010,0.2370,-0.3560,1.1140,0.1190,-0.0950
11657614,K03370.01,,CANDIDATE,24.352541000,1.4060000e-03,-1.4060000e-03,1.52,5.000e-02,-1.100e-01,2,0.8050,0.0280,-0.0560,0.7760,0.0520,-0.0280
11657614,K03370.02,Kepler-1481 b,CANDIDATE,5.942286030,7.9140000e-05,-7.9140000e-05,1.23,4.000e-02,-8.000e-02,2,0.8050,0.0280,-0.0560,0.7760,0.0520,-0.0280
11125797,K03371.01,,CANDIDATE,58.126377500,5.8450000e-04,-5.8450000e-04,1.32,1.700e-01,-4.000e-02,2,0.8200,0.1000,-0.0270,0.9310,0.0330,-0.0660
9785921,K03372.01,,CANDIDATE,26.757586600,2.9420000e-04,-2.9420000e-04,2.28,7.200e-01,-2.800e-01,2,1.0520,0.3320,-0.1330,1.1110,0.1530,-0.1530
3559860,K03440.01,,CANDIDATE,33.025717900,6.1810000e-04,-6.1810000e-04,2.21,3.600e-01,-1.200e-01,2,0.9900,0.1630,-0.0540,1.0490,0.0590,-0.0730
9967771,K01875.02,Kepler-990 c,CANDIDATE,0.538354070,6.7500000e-07,-6.7500000e-07,1.67,2.400e-01,-3.300e-01,2,1.2070,0.1750,-0.2330,0.9320,0.0670,-0.0390
6543893,K01627.03,,CANDIDATE,3.806758780,4.8890000e-05,-4.8890000e-05,2.75,4.500e-01,-6.200e-01,3,1.7970,0.2950,-0.4060,1.2940,0.1310,-0.1450
6705026,K03374.01,Kepler-1483 b,CANDIDATE,9.508487100,1.1560000e-04,-1.1560000e-04,1.65,3.300e-01,-3.300e-01,2,1.6680,0.3340,-0.3340,1.2960,0.1210,-0.1450
6705026,K03374.02,,CANDIDATE,34.108656200,7.0450000e-04,-7.0450000e-04,1.95,3.800e-01,-3.900e-01,2,1.6680,0.3340,-0.3340,1.2960,0.1210,-0.1450
5384713,K03444.01,,CANDIDATE,12.671436920,9.1490000e-05,-9.1490000e-05,0.76,4.000e-02,-6.000e-02,4,0.5290,0.0300,-0.0380,0.5360,0.0340,-0.0340
5384713,K03444.02,,CANDIDATE,60.326688240,5.6210000e-05,-5.6210000e-05,4.98,2.800e-01,-3.600e-01,4,0.5290,0.0300,-0.0380,0.5360,0.0340,-0.0340
5384713,K03444.03,,CANDIDATE,2.635954350,1.7570000e-05,-1.7570000e-05,0.50,3.000e-02,-4.000e-02,4,0.5290,0.0300,-0.0380,0.5360,0.0340,-0.0340
9529744,K01806.02,Kepler-320 c,CANDIDATE,17.934660600,1.4630000e-04,-1.4630000e-04,2.80,6.500e-01,-7.900e-01,3,1.7750,0.4110,-0.5030,1.1820,0.2090,-0.1570
8644365,K03384.01,,CANDIDATE,10.548413290,5.4670000e-05,-5.4670000e-05,3.89,6.500e-01,-3.400e-01,2,1.0920,0.1810,-0.0970,1.0590,0.0860,-0.0700
7047922,K01899.02,,CANDIDATE,10.522637400,1.8330000e-04,-1.8330000e-04,1.08,3.600e-01,-2.400e-01,2,1.1750,0.3890,-0.2590,1.0640,0.2120,-0.1730
6975129,K01628.02,Kepler-312 b,CANDIDATE,1.772451066,6.5970000e-06,-6.5970000e-06,1.02,1.800e-01,-6.000e-02,3,1.1490,0.2010,-0.0670,1.2260,0.0760,-0.1020
8644365,K03384.02,Kepler-1485 b,CANDIDATE,19.915886300,1.2050000e-04,-1.2050000e-04,1.41,2.400e-01,-1.200e-01,2,1.0920,0.1810,-0.0970,1.0590,0.0860,-0.0700
6364582,K03456.01,Kepler-1505 b,CANDIDATE,30.860978300,2.0370000e-04,-2.0370000e-04,1.08,1.400e-01,-5.000e-02,2,0.8330,0.1050,-0.0450,0.9020,0.0450,-0.0710
10290666,K00332.02,,CANDIDATE,6.866742260,9.9960000e-05,-9.9960000e-05,0.79,1.200e-01,-6.000e-02,2,1.1350,0.1750,-0.0750,1.1720,0.0570,-0.0710
9529744,K01806.03,Kepler-320 b,CANDIDATE,8.371595540,7.4930000e-05,-7.4930000e-05,2.39,5.500e-01,-6.800e-01,3,1.7750,0.4110,-0.5030,1.1820,0.2090,-0.1570
10328393,K01905.02,Kepler-332 c,CANDIDATE,15.995603730,9.6260000e-05,-9.6260000e-05,1.04,7.000e-02,-4.000e-02,3,0.7210,0.0470,-0.0290,0.7740,0.0360,-0.0480
6209677,K01750.02,,CANDIDATE,2.537421640,1.2710000e-05,-1.2710000e-05,0.93,1.000e-01,-6.000e-02,2,0.9170,0.1020,-0.0630,0.9280,0.0480,-0.0530
11521793,K00352.02,Kepler-143 b,CANDIDATE,16.007472370,5.2600000e-05,-5.2600000e-05,2.99,4.800e-01,-5.900e-01,2,1.3050,0.2090,-0.2560,0.9930,0.0810,-0.0730
11337372,K01650.02,Kepler-920 c,CANDIDATE,100.827672500,7.9910000e-04,-7.9910000e-04,4.35,4.300e-01,-5.700e-01,2,0.9770,0.0960,-0.1280,0.8560,0.0660,-0.0330
3219037,K03395.01,,CANDIDATE,10.005069740,9.3090000e-05,-9.3090000e-05,1.11,3.000e-01,-1.500e-01,2,0.9240,0.2550,-0.1270,0.8840,0.1090,-0.0890
9967009,K03462.01,,CANDIDATE,12.432699700,3.1340000e-04,-3.1340000e-04,1.88,3.200e-01,-3.900e-01,2,1.2290,0.2100,-0.2570,0.9140,0.0650,-0.0380
9967009,K03462.02,,CANDIDATE,30.990299700,8.9330000e-04,-8.9330000e-04,2.21,3.700e-01,-4.700e-01,2,1.2290,0.2100,-0.2570,0.9140,0.0650,-0.0380
3561464,K03398.01,Kepler-1487 b,CANDIDATE,7.319452940,6.1600000e-05,-6.1600000e-05,5.05,8.700e-01,-1.760e+00,3,3.9550,0.6880,-1.3760,1.8010,0.1930,-0.3590
3561464,K03398.02,,CANDIDATE,35.800711200,3.7130000e-04,-3.7130000e-04,7.97,1.390e+00,-2.770e+00,3,3.9550,0.6880,-1.3760,1.8010,0.1930,-0.3590
3561464,K03398.03,,CANDIDATE,4.327105790,6.0450000e-05,-6.0450000e-05,3.58,6.200e-01,-1.250e+00,3,3.9550,0.6880,-1.3760,1.8010,0.1930,-0.3590
11551692,K01781.03,Kepler-411 d,CANDIDATE,58.019858300,1.4320000e-04,-1.4320000e-04,3.46,2.900e-01,-1.000e-01,3,0.7200,0.0590,-0.0220,0.8220,0.0300,-0.0590
9995771,K03470.01,,CANDIDATE,15.061783500,2.6450000e-04,-2.6450000e-04,1.61,2.700e-01,-2.100e-01,2,1.1580,0.1970,-0.1480,1.0240,0.0810,-0.0590
9966219,K03401.01,,CANDIDATE,17.955967300,2.5470000e-04,-2.5470000e-04,1.96,2.800e-01,-3.300e-01,2,1.1950,0.1770,-0.1960,0.9440,0.0720,-0.0520
5531953,K01681.02,,CANDIDATE,1.992812339,7.8320000e-06,-7.8320000e-06,6.81,7.500e-01,-9.000e-01,4,0.4200,0.0460,-0.0560,0.4500,0.0430,-0.0590
11754430,K03403.01,Kepler-1488 b,CANDIDATE,39.818832000,3.1000000e-04,-3.1000000e-04,2.23,3.600e-01,-4.900e-01,2,1.5240,0.2440,-0.3360,1.0030,0.0960,-0.0870
9995771,K03470.02,Kepler-1509 b,CANDIDATE,25.433786400,3.2150000e-04,-3.2150000e-04,2.00,3.400e-01,-2.500e-01,2,1.1580,0.1970,-0.1480,1.0240,0.0810,-0.0590
3326377,K01830.02,Kepler-967 c,CANDIDATE,198.710625100,7.1170000e-04,-7.1170000e-04,3.56,2.400e-01,-1.900e-01,2,0.8000,0.0540,-0.0430,0.8250,0.0460,-0.0460
6021275,K00284.04,Kepler-132 e,CANDIDATE,110.286703100,7.4280000e-04,-7.4280000e-04,1.41,2.000e-01,-2.300e-01,4,1.1010,0.1570,-0.1730,0.9290,0.0660,-0.0660
7869917,K01525.02,,CANDIDATE,11.806173700,1.5180000e-04,-1.5180000e-04,2.87,5.800e-01,-9.400e-01,2,2.5990,0.5230,-0.8500,1.7140,0.1700,-0.3160
11754430,K03403.02,Kepler-1488 c,CANDIDATE,6.158286660,8.7700000e-05,-8.7700000e-05,1.20,1.900e-01,-2.600e-01,2,1.5240,0.2440,-0.3360,1.0030,0.0960,-0.0870
2975770,K01788.02,,CANDIDATE,369.069345000,5.9280000e-03,-5.9280000e-03,3.07,1.100e-01,-1.900e-01,2,0.7780,0.0290,-0.0470,0.7690,0.0480,-0.0280
11853878,K01833.02,Kepler-968 d,CANDIDATE,7.684333460,1.4130000e-05,-1.4130000e-05,2.58,2.300e-01,-2.200e-01,3,0.5720,0.0490,-0.0490,0.5750,0.0580,-0.0420
7692093,K03337.01,,CANDIDATE,11.166228850,9.6570000e-05,-9.6570000e-05,1.56,3.700e-01,-1.300e-01,2,0.8360,0.2010,-0.0670,0.9310,0.0810,-0.1020
3529290,K03340.01,,CANDIDATE,8.953965600,1.9070000e-04,-1.9070000e-04,0.84,2.300e-01,-1.100e-01,2,0.9470,0.2560,-0.1180,0.9250,0.1160,-0.0950
3529290,K03340.02,,CANDIDATE,13.728137300,1.4630000e-04,-1.4630000e-04,1.06,2.800e-01,-1.300e-01,2,0.9470,0.2560,-0.1180,0.9250,0.1160,-0.0950
9285265,K03410.01,Kepler-1491 b,CANDIDATE,16.586032900,1.9240000e-04,-1.9240000e-04,2.09,3.300e-01,-4.500e-01,2,1.3890,0.2230,-0.2980,0.9910,0.0790,-0.0650
5531953,K01681.03,,CANDIDATE,3.531058350,1.8770000e-05,-1.8770000e-05,10.61,1.160e+00,-1.420e+00,4,0.4200,0.0460,-0.0560,0.4500,0.0430,-0.0590
5621333,K03341.01,,CANDIDATE,27.096514600,4.8760000e-04,-4.8760000e-04,2.13,3.500e-01,-4.200e-01,2,1.3520,0.2190,-0.2680,1.0380,0.0900,-0.0650
5621333,K03341.02,,CANDIDATE,11.547498300,1.6400000e-04,-1.6400000e-04,1.48,2.400e-01,-2.900e-01,2,1.3520,0.2190,-0.2680,1.0380,0.0900,-0.0650
11810124,K03344.01,,CANDIDATE,11.604488100,1.1300000e-04,-1.1300000e-04,1.88,2.800e-01,-3.400e-01,3,1.1660,0.1740,-0.2120,0.9340,0.0630,-0.0450
11853878,K01833.03,Kepler-968 c,CANDIDATE,5.709407950,1.8320000e-05,-1.8320000e-05,1.51,1.300e-01,-1.300e-01,3,0.5720,0.0490,-0.0490,0.5750,0.0580,-0.0420
11810124,K03344.02,Kepler-1471 b,CANDIDATE,3.638989530,2.1320000e-05,-2.1320000e-05,1.68,2.500e-01,-3.000e-01,3,1.1660,0.1740,-0.2120,0.9340,0.0630,-0.0450
9349757,K03348.01,Kepler-1474 b,CANDIDATE,36.433786700,3.7770000e-04,-3.7770000e-04,2.20,3.300e-01,-3.100e-01,2,1.0990,0.1680,-0.1530,0.9380,0.0690,-0.0460
7289338,K03420.02,,CANDIDATE,12.501490500,1.5350000e-04,-1.5350000e-04,2.24,3.600e-01,-4.400e-01,2,1.4920,0.2410,-0.2940,1.0880,0.1040,-0.0830
7703955,K01707.02,Kepler-315 c,CANDIDATE,265.478470000,5.2020000e-03,-5.2020000e-03,4.20,5.700e-01,-5.700e-01,2,1.0050,0.1360,-0.1360,0.8750,0.0700,-0.0510
9474756,K03495.01,,CANDIDATE,17.606270100,3.9760000e-04,-3.9760000e-04,1.72,2.700e-01,-2.200e-01,2,1.1590,0.1850,-0.1510,1.0380,0.0730,-0.0660
5308663,K01562.02,,CANDIDATE,20.067924700,2.7640000e-04,-2.7640000e-04,2.25,6.600e-01,-2.100e-01,2,0.9040,0.2640,-0.0880,0.9910,0.1180,-0.1310
9117416,K03425.01,Kepler-1921 b,CANDIDATE,20.034708000,1.8190000e-04,-1.8190000e-04,2.24,5.200e-01,-9.000e-01,3,2.0000,0.4670,-0.8010,1.2510,0.1900,-0.2330
9117416,K03425.02,,CANDIDATE,3.157220860,1.9470000e-05,-1.9470000e-05,1.41,3.300e-01,-5.700e-01,3,2.0000,0.4670,-0.8010,1.2510,0.1900,-0.2330
9474756,K03495.02,,CANDIDATE,6.685438000,1.8280000e-04,-1.8280000e-04,1.25,2.000e-01,-1.600e-01,2,1.1590,0.1850,-0.1510,1.0380,0.0730,-0.0660
7517261,K03496.01,Kepler-1511 b,CANDIDATE,23.238558700,4.4830000e-04,-4.4830000e-04,2.18,6.400e-01,-5.700e-01,2,1.6850,0.4940,-0.4440,1.3330,0.1930,-0.2360
7517261,K03496.02,,CANDIDATE,8.543377400,1.9840000e-04,-1.9840000e-04,1.58,4.600e-01,-4.200e-01,2,1.6850,0.4940,-0.4440,1.3330,0.1930,-0.2360
10657406,K01837.02,Kepler-969 c,CANDIDATE,1.682934607,4.9070000e-06,-4.9070000e-06,1.06,9.000e-02,-4.000e-02,2,0.8340,0.0770,-0.0260,0.9480,0.0190,-0.0710
9230021,K03429.01,,CANDIDATE,15.828383300,4.5570000e-04,-4.5570000e-04,1.80,2.800e-01,-2.800e-01,4,1.1450,0.1780,-0.1780,0.9500,0.0700,-0.0520
9230021,K03429.02,Kepler-1497 b,CANDIDATE,8.741923610,8.7140000e-05,-8.7140000e-05,1.94,3.000e-01,-3.000e-01,4,1.1450,0.1780,-0.1780,0.9500,0.0700,-0.0520
8552719,K01792.03,Kepler-953 c,CANDIDATE,9.109693340,2.7000000e-05,-2.7000000e-05,1.32,2.100e-01,-1.300e-01,3,1.0730,0.1730,-0.1060,1.0260,0.0570,-0.0570
6058816,K03500.01,Kepler-1927 b,CANDIDATE,73.750276500,5.2250000e-04,-5.2250000e-04,3.78,5.300e-01,-1.310e+00,2,2.4810,0.3430,-0.8590,1.4080,0.1510,-0.2260
6058816,K03500.02,,CANDIDATE,4.748266900,6.0060000e-05,-6.0060000e-05,1.57,2.100e-01,-5.500e-01,2,2.4810,0.3430,-0.8590,1.4080,0.1510,-0.2260
9896558,K01718.02,Kepler-937 c,CANDIDATE,153.348739000,4.9140000e-03,-4.9140000e-03,2.14,6.400e-01,-3.400e-01,2,1.0800,0.3200,-0.1720,0.9640,0.1420,-0.1060
6696580,K02092.03,Kepler-359 d,CANDIDATE,77.086191000,1.3520000e-03,-1.3520000e-03,29.77,8.880e+00,-3.800e+00,3,1.0490,0.3130,-0.1340,1.1070,0.1590,-0.1450
9892816,K01955.03,Kepler-342 e,CANDIDATE,1.644221032,5.9490000e-06,-5.9490000e-06,1.18,1.900e-01,-1.600e-01,4,1.3690,0.2280,-0.1870,1.2470,0.0910,-0.1110
5384079,K02011.02,Kepler-348 c,CANDIDATE,17.265365900,1.9650000e-04,-1.9650000e-04,1.16,2.200e-01,-1.500e-01,2,1.4020,0.2670,-0.1780,1.2590,0.1030,-0.1130
11709124,K00435.03,Kepler-154 b,CANDIDATE,33.040550900,1.2200000e-04,-1.2200000e-04,2.36,3.200e-01,-2.300e-01,6,0.9710,0.1300,-0.0950,0.8950,0.0710,-0.0520
3128552,K02055.02,Kepler-1073 c,CANDIDATE,4.025824340,1.2710000e-05,-1.2710000e-05,1.79,2.700e-01,-3.000e-01,4,1.1160,0.1690,-0.1860,0.9240,0.0620,-0.0430
6525946,K02093.02,,CANDIDATE,2.508116000,1.4540000e-05,-1.4540000e-05,12.28,4.640e+00,-1.550e+00,3,8.7690,3.3190,-1.1060,0.7630,0.3670,-0.0150
9892816,K01955.04,Kepler-342 c,CANDIDATE,26.234744700,1.2300000e-04,-1.2300000e-04,2.76,4.500e-01,-3.800e-01,4,1.3690,0.2280,-0.1870,1.2470,0.0910,-0.1110
2581316,K03681.01,Kepler-1514 b,CANDIDATE,217.831842930,8.5070000e-05,-8.5070000e-05,11.17,2.030e+00,-8.100e-01,2,1.1670,0.2120,-0.0850,1.2100,0.0840,-0.0930
9973109,K02018.02,,CANDIDATE,16.098829400,2.6940000e-04,-2.6940000e-04,1.14,3.300e-01,-2.000e-01,2,0.9110,0.2620,-0.1610,0.7620,0.1240,-0.0440
3128552,K02055.03,Kepler-1073 d,CANDIDATE,2.504752820,1.1440000e-05,-1.1440000e-05,1.48,2.200e-01,-2.500e-01,4,1.1160,0.1690,-0.1860,0.9240,0.0620,-0.0430
2581316,K03681.02,Kepler-1514 c,CANDIDATE,10.514211620,5.5360000e-05,-5.5360000e-05,1.25,2.300e-01,-9.000e-02,2,1.1670,0.2120,-0.0850,1.2100,0.0840,-0.0930
8494410,K03685.02,Kepler-1516 b,CANDIDATE,7.259322600,2.6560000e-05,-2.6560000e-05,1.57,4.300e-01,-2.300e-01,2,0.9870,0.2720,-0.1460,0.9380,0.1200,-0.1090
6525946,K02093.03,,CANDIDATE,0.496069986,1.6370000e-06,-1.6370000e-06,10.00,3.790e+00,-1.260e+00,3,8.7690,3.3190,-1.1060,0.7630,0.3670,-0.0150
6949061,K01960.02,Kepler-343 c,CANDIDATE,23.221811500,1.0720000e-04,-1.0720000e-04,2.42,3.900e-01,-4.400e-01,2,1.3740,0.2210,-0.2460,1.0540,0.1000,-0.0800
7102316,K02028.03,Kepler-351 d,CANDIDATE,142.545000000,2.7460000e-03,-2.7460000e-03,2.52,6.900e-01,-2.300e-01,3,0.8460,0.2330,-0.0780,0.9100,0.1040,-0.0950
3128552,K02055.04,,CANDIDATE,6.130742430,6.9710000e-05,-6.9710000e-05,1.26,5.200e-01,-1.000e-01,4,0.8330,0.3400,-0.0680,0.9100,0.0970,-0.0950
10788461,K03925.01,Kepler-1530 d,CANDIDATE,9.207563400,3.5680000e-04,-3.5680000e-04,5.50,1.450e+00,-1.440e+00,3,1.3030,0.3410,-0.3410,1.0150,0.1220,-0.1110
10788461,K03925.02,Kepler-1530 b,CANDIDATE,2.590395800,1.6530000e-04,-1.6530000e-04,2.55,6.700e-01,-6.600e-01,3,1.3030,0.3410,-0.3410,1.0150,0.1220,-0.1110
10788461,K03925.03,Kepler-1530 c,CANDIDATE,5.323533500,5.8150000e-04,-5.8150000e-04,2.69,7.000e-01,-7.100e-01,3,1.3030,0.3410,-0.3410,1.0150,0.1220,-0.1110
11253711,K01972.02,Kepler-1031 b,CANDIDATE,1.226223959,4.4340000e-06,-4.4340000e-06,1.00,1.700e-01,-2.200e-01,2,1.3400,0.2210,-0.2940,0.9200,0.0690,-0.0620
9489524,K02029.03,Kepler-352 d,CANDIDATE,6.887311300,8.9430000e-05,-8.9430000e-05,0.72,5.000e-02,-4.000e-02,4,0.7720,0.0550,-0.0410,0.7960,0.0460,-0.0460
12301181,K02059.02,,CANDIDATE,2.185658860,1.7140000e-05,-1.7140000e-05,0.44,3.000e-02,-2.000e-02,2,0.7460,0.0490,-0.0300,0.8060,0.0350,-0.0510
11709124,K00435.04,Kepler-154 e,CANDIDATE,3.932766270,1.1800000e-05,-1.1800000e-05,1.50,2.000e-01,-1.500e-01,6,0.9710,0.1300,-0.0950,0.8950,0.0710,-0.0520
8505920,K02094.02,Kepler-1090 b,CANDIDATE,198.680859000,2.4240000e-03,-2.4240000e-03,2.79,4.500e-01,-3.600e-01,2,1.0130,0.1620,-0.1330,0.8690,0.0650,-0.0350
6105462,K02098.02,Kepler-1093 c,CANDIDATE,89.722412500,7.8620000e-04,-7.8620000e-04,2.21,5.900e-01,-4.800e-01,2,1.2620,0.3350,-0.2740,1.0110,0.1600,-0.1170
8257205,K01986.02,Kepler-1038 c,CANDIDATE,7.127664170,3.9860000e-05,-3.9860000e-05,1.21,8.000e-02,-6.000e-02,2,0.8210,0.0550,-0.0390,0.8680,0.0350,-0.0490
9489524,K02029.04,,CANDIDATE,4.788500840,6.0310000e-05,-6.0310000e-05,0.63,4.000e-02,-4.000e-02,4,0.7720,0.0550,-0.0410,0.7960,0.0460,-0.0460
4164922,K03864.01,Kepler-1698 b,CANDIDATE,1.210693626,1.5920000e-06,-1.5920000e-06,0.99,5.000e-02,-6.000e-02,2,0.7560,0.0390,-0.0430,0.7560,0.0510,-0.0320
