# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri May 12 10:17:15 2023
#
# User preference: *
#
# CONSTRAINT:  where (sy_pnum >= 2
# CONSTRAINT:  and disc_facility like '%Kepler%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,disc_facility,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim
Kepler-359 c,Kepler-359,0,1,3,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,57.68962120,0.00035450,-0.00035450,0,,,,0,,,,,,,,,,,,,0
Kepler-359 c,Kepler-359,0,1,3,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,57.68956952,0.00023985,-0.00023985,0,,,,,,,,,,,,,,,,,
Kepler-359 c,Kepler-359,0,1,3,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,57.68696000,0.00075000,-0.00075000,0,3.600,1.400,-1.400,0,,,,,,,,,,0.000000,,,0
Kepler-359 c,Kepler-359,0,1,3,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,57.68991180,0.00038410,-0.00038410,0,5.150,2.210,-0.470,0,,,,,,,,,,0.000000,,,0
Kepler-359 d,Kepler-359,0,1,3,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,77.08619100,0.00135200,-0.00135200,0,,,,0,,,,,,,,,,,,,0
Kepler-359 d,Kepler-359,0,1,3,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,77.08596400,0.00137100,-0.00137100,0,34.820,46.540,-30.580,0,,,,,,,,,,,,,
Kepler-359 d,Kepler-359,0,1,3,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,77.08596400,0.00137100,-0.00137100,0,30.340,13.030,-2.760,0,,,,,,,,,,0.000000,,,0
Kepler-359 d,Kepler-359,0,1,3,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,77.08596400,0.00137100,-0.00137100,0,30.340,13.030,-2.760,0,,,,,,,,,,0.000000,,,0
Kepler-359 d,Kepler-359,0,1,3,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,77.08596400,0.00137100,-0.00137100,0,30.340,13.030,-2.760,0,,,,,,,,,,0.000000,,,0
Kepler-359 d,Kepler-359,1,1,3,Kepler,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,77.09569100,0.00145300,-0.00145300,0,4.010,1.910,-1.910,0,,,,,,,,,,,,,
Kepler-359 d,Kepler-359,0,1,3,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,77.08619100,0.00135200,-0.00135200,0,29.770,8.880,-3.800,0,,,,,,,,,,0.000000,,,0
Kepler-359 d,Kepler-359,0,1,3,Kepler,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,77.08300000,,,0,4.600,0.900,-0.900,0,2.70000,2.50000,-1.50000,0,2.70000,2.50000,-1.50000,0,Mass,,,,
Kepler-359 d,Kepler-359,0,1,3,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,77.08747473,0.00001828,-0.00001828,0,,,,,,,,,,,,,,,,,
Kepler-36 b,Kepler-36,0,1,2,Kepler,<a refstr=YOFFE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv201104404Y/abstract target=ref>Yoffe et al. 2020</a>,13.84903900,0.00007800,-0.00007800,0,1.582,0.015,-0.015,0,5.56000,0.41000,-0.45000,0,5.56000,0.41000,-0.45000,0,Mass,,,,
Kepler-36 b,Kepler-36,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,1.514,0.082,-0.071,0,,,,,,,,,,,,,
Kepler-36 b,Kepler-36,0,1,2,Kepler,<a refstr=CARTER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Sci...337..556C/abstract target=ref> Carter et al. 2012 </a>,13.83989000,0.00082000,-0.00060000,0,1.486,0.035,-0.035,0,4.45000,0.33000,-0.27000,0,4.45000,0.33000,-0.27000,0,Mass,0.039000,,,1
Kepler-36 b,Kepler-36,0,1,2,Kepler,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,13.84800000,,,0,1.500,0.100,-0.100,0,3.90000,0.20000,-0.20000,0,3.90000,0.20000,-0.20000,0,Mass,,,,
Kepler-36 b,Kepler-36,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,13.84984567,0.00005364,-0.00005364,0,,,,0,,,,,,,,,,,,,0
Kepler-36 b,Kepler-36,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,13.84984283,0.00005928,-0.00005928,0,1.480,0.020,-0.020,0,,,,,,,,,,0.000000,,,0
Kepler-36 b,Kepler-36,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,13.84984283,0.00005928,-0.00005928,0,1.480,0.020,-0.020,0,,,,,,,,,,0.000000,,,0
Kepler-36 b,Kepler-36,0,1,2,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,13.84911836,0.00003056,-0.00003056,0,,,,,,,,,,,,,,,,,
Kepler-36 b,Kepler-36,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,13.84984567,0.00005364,-0.00005364,0,1.450,0.070,-0.070,0,,,,,,,,,,0.000000,,,0
Kepler-36 b,Kepler-36,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,13.84943000,0.00030000,-0.00030000,0,1.210,0.170,-0.170,0,,,,,,,,,,0.000000,,,0
Kepler-36 b,Kepler-36,1,1,2,Kepler,<a refstr=VISSAPRAGADA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..108V/abstract target=ref>Vissapragada et al. 2020</a>,13.86825000,0.00050000,-0.00050000,0,1.498,0.061,-0.049,0,3.83000,0.11000,-0.10000,0,3.83000,0.11000,-0.10000,0,Mass,0.000000,,,0
Kepler-36 b,Kepler-36,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,13.84984283,0.00005928,-0.00005928,0,1.480,0.020,-0.020,0,,,,,,,,,,0.000000,,,0
Kepler-36 b,Kepler-36,0,1,2,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,13.84984283,0.00005928,-0.00005928,0,1.470,0.070,-0.050,0,,,,,,,,,,,,,
Kepler-36 c,Kepler-36,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,16.23191704,0.00001421,-0.00001421,0,3.540,0.160,-0.180,0,,,,,,,,,,0.000000,,,0
Kepler-36 c,Kepler-36,0,1,2,Kepler,<a refstr=CARTER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Sci...337..556C/abstract target=ref> Carter et al. 2012 </a>,16.23855000,0.00038000,-0.00054000,0,3.679,0.054,-0.054,0,8.08000,0.60000,-0.46000,0,8.08000,0.60000,-0.46000,0,Mass,0.033000,,,1
Kepler-36 c,Kepler-36,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,16.23191704,0.00001421,-0.00001421,0,,,,0,,,,,,,,,,,,,0
Kepler-36 c,Kepler-36,0,1,2,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,16.23189245,0.00001597,-0.00001597,0,,,,,,,,,,,,,,,,,
Kepler-36 c,Kepler-36,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,16.23192004,0.00001415,-0.00001415,0,3.940,0.050,-0.050,0,,,,,,,,,,0.000000,,,0
Kepler-36 c,Kepler-36,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,16.23068500,0.00004200,-0.00004200,0,3.440,0.470,-0.470,0,,,,,,,,,,0.000000,,,0
Kepler-36 c,Kepler-36,0,1,2,Kepler,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,16.23300000,,,0,3.800,0.200,-0.200,0,7.50000,0.30000,-0.30000,0,7.50000,0.30000,-0.30000,0,Mass,,,,
Kepler-36 c,Kepler-36,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,16.23192004,0.00001415,-0.00001415,0,3.940,0.050,-0.050,0,,,,,,,,,,0.000000,,,0
Kepler-36 c,Kepler-36,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,3.689,0.165,-0.153,0,,,,,,,,,,,,,
Kepler-36 c,Kepler-36,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,16.23192004,0.00001415,-0.00001415,0,3.940,0.050,-0.050,0,,,,,,,,,,0.000000,,,0
Kepler-36 c,Kepler-36,0,1,2,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,16.23192004,0.00001415,-0.00001415,0,4.040,0.110,-0.220,0,,,,,,,,,,,,,
Kepler-36 c,Kepler-36,1,1,2,Kepler,<a refstr=VISSAPRAGADA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..108V/abstract target=ref>Vissapragada et al. 2020</a>,16.21865000,0.00010000,-0.00010000,0,3.679,0.096,-0.091,0,7.13000,0.18000,-0.18000,0,7.13000,0.18000,-0.18000,0,Mass,0.000000,,,0
Kepler-36 c,Kepler-36,0,1,2,Kepler,<a refstr=YOFFE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv201104404Y/abstract target=ref>Yoffe et al. 2020</a>,16.23187130,0.00000940,-0.00000940,0,3.692,0.010,-0.010,0,9.61000,0.79000,-0.89000,0,9.61000,0.79000,-0.89000,0,Mass,,,,
Kepler-360 b,Kepler-360,0,1,2,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.28972217,0.00000833,-0.00000833,0,1.400,0.200,-0.100,0,,,,,,,,,,,,,
Kepler-360 b,Kepler-360,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,3.28972632,0.00000863,-0.00000863,0,,,,0,,,,,,,,,,,,,0
Kepler-360 b,Kepler-360,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,1.382,0.088,-0.070,0,,,,,,,,,,,,,
Kepler-360 b,Kepler-360,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,3.28968400,0.00003100,-0.00003100,0,1.740,0.720,-0.720,0,,,,,,,,,,0.000000,,,0
Kepler-360 b,Kepler-360,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,3.28972217,0.00000833,-0.00000833,0,1.620,0.670,-0.180,0,,,,,,,,,,0.000000,,,0
Kepler-360 b,Kepler-360,1,1,2,Kepler,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,3.28967200,0.00001200,-0.00001200,0,1.650,0.780,-0.780,0,,,,,,,,,,,,,
Kepler-360 b,Kepler-360,0,1,2,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,3.28970072,0.00001366,-0.00001366,0,,,,,,,,,,,,,,,,,
Kepler-360 b,Kepler-360,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,3.28972217,0.00000833,-0.00000833,0,1.620,0.670,-0.180,0,,,,,,,,,,0.000000,,,0
Kepler-360 b,Kepler-360,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,3.28972632,0.00000863,-0.00000863,0,1.370,0.160,-0.080,0,,,,,,,,,,0.000000,,,0
Kepler-360 b,Kepler-360,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,3.28972217,0.00000833,-0.00000833,0,1.620,0.670,-0.180,0,,,,,,,,,,0.000000,,,0
Kepler-360 c,Kepler-360,0,1,2,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,7.18648297,0.00000313,-0.00000313,0,,,,,,,,,,,,,,,,,
Kepler-360 c,Kepler-360,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,7.18645260,0.00001842,-0.00001842,0,2.110,0.870,-0.230,0,,,,,,,,,,0.000000,,,0
Kepler-360 c,Kepler-360,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,2.212,0.104,-0.388,0,,,,,,,,,,,,,
Kepler-360 c,Kepler-360,1,1,2,Kepler,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,7.18643400,0.00002900,-0.00002900,0,2.100,1.000,-1.000,0,,,,,,,,,,,,,
Kepler-360 c,Kepler-360,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,7.18647600,0.00006000,-0.00006000,0,2.500,1.100,-1.100,0,,,,,,,,,,0.000000,,,0
Kepler-360 c,Kepler-360,0,1,2,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,7.18645388,0.00001854,-0.00001854,0,,,,,,,,,,,,,,,,,
Kepler-360 c,Kepler-360,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,7.18645260,0.00001842,-0.00001842,0,2.110,0.870,-0.230,0,,,,,,,,,,0.000000,,,0
Kepler-360 c,Kepler-360,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,7.18644594,0.00001933,-0.00001933,0,,,,0,,,,,,,,,,,,,0
Kepler-360 c,Kepler-360,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,7.18644594,0.00001933,-0.00001933,0,2.190,0.270,-0.130,0,,,,,,,,,,0.000000,,,0
Kepler-360 c,Kepler-360,0,1,2,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,7.18645260,0.00001842,-0.00001842,0,1.900,0.290,-0.130,0,,,,,,,,,,,,,
Kepler-360 c,Kepler-360,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,7.18645260,0.00001842,-0.00001842,0,2.110,0.870,-0.230,0,,,,,,,,,,0.000000,,,0
Kepler-361 b,Kepler-361,0,1,2,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,8.48642369,0.00005796,-0.00005796,0,,,,,,,,,,,,,,,,,
Kepler-361 b,Kepler-361,0,1,2,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,8.48642089,0.00001354,-0.00001354,0,,,,,,,,,,,,,,,,,
Kepler-361 b,Kepler-361,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,8.48653576,0.00004587,-0.00004587,0,1.290,0.760,-0.180,0,,,,,,,,,,0.000000,,,0
Kepler-361 b,Kepler-361,1,1,2,Kepler,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,8.48661600,0.00008400,-0.00008400,0,1.450,0.280,-0.280,0,,,,,,,,,,,,,
Kepler-361 b,Kepler-361,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,8.48651582,0.00005335,-0.00005335,0,,,,0,,,,,,,,,,,,,0
Kepler-361 b,Kepler-361,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,8.48653576,0.00004587,-0.00004587,0,1.290,0.760,-0.180,0,,,,,,,,,,0.000000,,,0
Kepler-361 b,Kepler-361,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,8.48651582,0.00005335,-0.00005335,0,1.340,0.250,-0.190,0,,,,,,,,,,0.000000,,,0
Kepler-361 b,Kepler-361,0,1,2,Kepler,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,8.48653576,0.00004587,-0.00004587,0,1.380,0.210,-0.140,0,,,,,,,,,,,,,
Kepler-361 b,Kepler-361,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,8.48653576,0.00004587,-0.00004587,0,1.290,0.760,-0.180,0,,,,,,,,,,0.000000,,,0
Kepler-361 b,Kepler-361,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,1.584,0.097,-0.083,0,,,,,,,,,,,,,
Kepler-361 c,Kepler-361,0,1,2,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,2.928,0.155,-0.139,0,,,,,,,,,,,,,
Kepler-361 c,Kepler-361,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,55.18662130,0.00034620,-0.00034620,0,,,,0,,,,,,,,,,,,,0
Kepler-361 c,Kepler-361,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,55.18815000,0.00064000,-0.00064000,0,2.550,0.850,-0.850,0,,,,,,,,,,0.000000,,,0
Kepler-361 c,Kepler-361,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,55.18662130,0.00034620,-0.00034620,0,2.470,0.460,-0.350,0,,,,,,,,,,0.000000,,,0
Kepler-361 c,Kepler-361,1,1,2,Kepler,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,55.18802300,0.00065500,-0.00065500,0,2.520,0.480,-0.480,0,,,,,,,,,,,,,
Kepler-361 c,Kepler-361,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,55.18666950,0.00032940,-0.00032940,0,2.240,1.330,-0.310,0,,,,,,,,,,0.000000,,,0
Kepler-361 c,Kepler-361,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,55.18666950,0.00032940,-0.00032940,0,2.240,1.330,-0.310,0,,,,,,,,,,0.000000,,,0
